temperature,rainfall,humidity
40.99,53.59,75.57
57.88,70.36,91.34
53.5,42.08,57.46
39.63,28.7,32.93
79.22,24.04,45.1
54.49,60.43,53.73
47.31,66.46,88.1
87.27,58.47,51.57
78.9,50.28,29.78
81.12,20.73,63.94
35.99,44.51,97.59
28.15,92.32,31.57
38.45,63.51,96.19
60.78,41.79,28.19
34.33,89.92,73.79
44.89,34.03,40.19
66.09,60.83,93.66
40.97,25.19,93.17
82.48,40.27,98.97
43.09,50.23,36.65
27.06,71.64,93.52
79.65,80.23,58.5
75.25,45.7,69.84
59.26,69.47,74.37
43.8,64.66,58.37
89.06,42.02,68.31
53.91,31.45,69.4
32.75,85.84,47.51
30.14,50.94,29.19
65.71,63.98,95.98
63.08,58.88,81.87
55.92,35.35,75.56
46.09,69.99,85.25
55.51,53.68,66.44
33.01,50.78,97.28
66.51,65.94,41.34
30.25,44.88,68.59
79.04,41.26,41.59
53.27,43.93,28.89
41.9,74.93,83.92
40.97,39.96,68.64
51.34,87.83,58.81
55.6,26.9,49.11
39.18,94.04,67.91
44.06,44.41,93.75
43.49,58.26,60.32
49.86,37.17,45.62
49.93,32.13,62.48
47.27,44.01,40.63
87.69,79.61,41.06
42.41,35.9,30.8
36.02,31.65,50.64
88.36,53.41,38.85
85.39,66.92,46.74
71.13,88.76,49.82
36.01,61.56,45.71
34.17,48.39,38.71
49.35,65.62,89.01
39.42,75.1,49.2
47.8,75.97,67.56
26.5,22.93,82.72
60.45,78.16,55.77
77.16,94.29,95.34
38.21,33.68,72.34
34.66,65.43,50.99
88.75,26.39,44.52
66.47,42.63,69.38
60.4,33.02,74.25
77.64,76.8,53.19
83.92,53.67,63.45
39.1,39.83,47.98
45.27,41.73,61.55
37.0,22.89,35.28
64.9,89.81,94.29
87.32,57.85,60.6
81.29,87.35,56.46
72.9,86.47,75.71
68.07,55.94,41.34
48.64,69.5,90.38
71.03,84.51,95.73
57.02,27.41,97.73
82.4,67.64,47.62
89.4,31.3,28.73
38.47,23.23,65.87
25.99,34.64,60.18
32.78,67.6,40.34
62.8,41.68,28.45
53.22,20.31,76.18
58.3,84.35,51.72
75.29,50.26,56.58
28.77,77.25,53.46
65.48,37.14,71.79
77.07,53.57,96.3
79.22,24.14,92.36
49.67,81.57,92.04
70.74,60.23,43.58
29.02,55.38,50.23
50.53,90.77,40.09
50.58,89.89,41.64
83.96,64.89,48.65
59.8,41.78,66.59
77.44,74.71,30.87
31.61,40.09,75.9
43.96,86.35,94.26
37.06,58.14,90.44
77.93,43.23,45.03
84.95,33.02,82.11
42.9,54.01,70.31
36.43,67.76,69.84
87.76,90.02,81.92
26.31,57.15,70.3
45.67,77.75,69.17
45.35,62.93,31.59
84.73,74.2,46.2
27.55,81.99,34.11
46.31,36.84,43.24
83.11,53.68,44.91
30.89,46.07,84.85
45.86,58.19,55.52
51.7,81.82,63.12
44.48,49.56,51.89
64.69,62.89,30.1
71.12,32.17,30.79
75.57,86.58,57.75
66.24,51.93,98.49
79.12,60.4,92.72
67.28,66.4,62.18
31.81,72.9,43.04
50.74,36.3,70.42
45.6,48.93,55.41
71.44,74.4,45.06
45.64,31.58,77.65
29.28,60.09,57.53
47.32,66.6,48.23
42.55,42.06,93.63
89.85,83.74,68.16
45.0,67.11,32.29
51.52,91.49,90.47
89.99,94.0,70.12
56.06,25.61,76.51
66.39,71.19,80.39
59.69,46.05,53.6
60.3,63.31,66.5
84.86,59.88,54.18
73.56,77.43,75.48
58.78,74.14,81.81
27.7,29.97,28.63
61.32,41.46,90.46
79.76,94.68,75.19
49.38,76.63,44.64
44.62,53.67,52.4
77.39,69.05,52.62
82.63,45.31,71.72
85.24,48.37,34.87
64.63,34.24,71.59
53.93,77.37,91.05
74.09,85.93,81.48
45.67,92.02,64.2
54.07,74.35,77.06
31.72,53.17,75.38
26.66,39.19,51.17
68.69,95.5,29.87
38.77,29.84,69.63
72.12,41.55,31.74
64.1,40.28,45.38
75.21,51.27,70.08
50.49,93.63,34.88
49.27,31.59,45.17
60.58,32.52,75.46
50.34,33.61,30.72
55.42,70.96,77.0
48.07,68.97,75.19
88.79,91.17,92.3
53.74,43.3,88.51
28.77,21.16,38.59
45.84,54.89,89.22
63.58,53.2,77.37
87.23,91.29,76.48
25.85,68.49,97.38
59.29,27.39,61.41
31.33,71.67,32.86
73.16,84.24,39.33
68.45,89.03,36.04
68.33,24.13,37.74
31.65,49.83,42.28
80.4,35.58,41.1
25.52,27.93,36.87
45.38,23.17,81.82
73.89,94.34,29.76
61.37,27.16,48.97
81.66,79.74,86.99
72.66,56.15,69.15
47.5,88.38,29.27
25.0,50.21,69.69
53.13,80.63,37.12
69.26,59.24,64.28
75.1,93.83,57.14
71.65,84.11,94.28
31.28,78.09,56.05
81.94,73.63,40.88
76.49,89.0,49.25
72.98,77.97,46.68
41.88,69.94,58.49
71.75,53.04,98.52
67.16,94.42,96.92
80.39,83.65,92.91
72.88,76.6,71.41
55.09,70.14,58.21
58.98,39.06,61.66
56.11,23.73,32.97
62.9,26.53,47.23
66.85,74.0,38.22
59.23,43.4,39.01
56.28,37.14,47.58
87.77,63.85,81.55
67.24,42.6,83.54
35.43,33.68,47.17
85.78,95.27,95.9
71.07,82.26,55.03
28.14,64.0,59.78
58.39,83.27,84.9
56.82,32.28,83.13
66.32,31.87,96.61
33.56,31.4,33.9
71.83,70.37,40.03
34.22,33.85,78.45
49.87,43.93,38.89
74.99,93.14,48.89
28.77,40.83,77.45
59.48,45.2,88.41
60.27,25.55,61.4
32.47,91.26,57.56
74.4,41.12,79.11
82.45,45.07,65.87
75.83,45.82,59.37
77.79,84.85,55.11
72.57,87.6,81.47
58.99,73.8,67.41
68.87,23.02,28.1
45.41,47.79,37.9
66.5,69.94,53.44
47.85,62.36,81.44
79.73,51.23,66.48
49.48,71.26,47.91
77.4,80.8,60.68
90.59,29.56,67.9
70.34,40.62,58.42
57.0,81.77,55.26
65.24,67.38,30.47
43.99,83.26,81.8
72.9,54.2,46.49
60.23,27.29,30.83
63.95,43.25,57.2
44.03,42.19,36.32
37.46,64.37,60.2
26.38,35.27,48.33
84.23,38.17,42.69
74.49,79.12,98.86
83.55,71.84,51.73
88.74,89.48,56.25
36.24,20.43,58.72
73.18,79.41,60.96
43.57,69.09,61.04
52.12,21.66,57.61
48.96,52.22,41.37
88.54,36.51,65.87
84.94,94.19,64.19
72.19,32.36,60.72
75.62,48.67,38.7
25.36,69.19,88.63
82.18,43.27,40.19
83.44,69.19,94.08
84.55,73.24,98.7
43.8,37.67,40.85
59.22,63.62,85.48
83.66,66.13,28.71
39.0,40.13,68.38
43.4,81.3,78.42
54.47,54.57,38.12
81.23,23.02,78.88
27.81,53.62,51.5
40.72,85.22,79.56
69.2,84.92,64.53
85.3,49.1,43.59
84.09,74.69,78.45
43.6,22.59,62.41
54.02,24.99,71.12
55.74,81.34,53.14
85.86,72.5,96.24
71.41,57.16,89.05
90.46,43.56,30.49
43.68,73.22,35.29
70.48,74.29,78.25
35.48,61.01,88.51
47.55,66.31,67.97
42.45,95.86,46.38
26.29,74.31,93.4
50.7,73.08,64.14
41.81,63.24,49.36
39.9,43.84,63.46
88.03,60.78,57.64
80.51,84.24,81.61
88.03,27.41,57.0
41.0,71.74,60.07
81.01,92.48,30.19
25.75,85.62,67.66
73.41,49.64,95.44
32.5,71.04,32.55
77.1,59.89,80.22
30.85,94.51,67.15
75.02,27.8,51.9
27.94,83.82,44.91
67.84,31.36,42.62
45.27,20.74,73.23
40.23,57.06,57.17
50.06,52.09,51.74
59.16,95.47,30.19
32.25,35.04,69.47
25.63,44.33,47.35
30.49,22.25,91.65
77.48,80.17,30.4
48.02,64.04,96.35
32.84,78.18,71.88
85.67,20.78,33.97
68.03,68.9,33.72
36.52,69.98,87.02
36.96,80.7,50.15
89.0,38.69,41.57
56.9,29.81,94.96
37.75,30.41,30.71
38.59,56.0,31.72
38.51,62.75,28.69
59.39,68.09,98.69
25.34,62.01,63.22
73.29,34.32,49.92
62.51,70.27,56.62
59.87,62.12,76.48
78.95,65.8,88.58
57.34,77.8,85.77
70.28,71.83,32.76
64.47,27.82,87.83
44.83,92.99,55.75
80.87,92.7,66.37
89.01,70.45,80.2
27.06,26.33,90.82
56.1,93.29,80.03
66.76,60.18,92.09
34.23,85.29,47.89
72.87,25.44,58.53
62.88,76.87,90.17
78.89,57.79,68.27
43.03,33.85,28.24
62.25,89.84,44.62
68.08,28.28,34.98
61.3,38.6,62.27
31.51,21.14,50.37
77.63,88.83,82.43
53.04,27.59,64.0
64.95,22.93,43.85
57.9,22.91,89.49
29.29,81.69,80.39
42.5,32.96,81.73
80.35,60.39,33.09
25.91,31.31,36.28
62.9,51.15,71.66
90.08,50.06,80.23
33.51,43.7,32.86
44.06,43.41,48.82
64.69,95.94,84.62
83.22,56.06,79.57
36.75,95.45,88.45
88.7,59.6,41.82
75.56,82.68,29.43
47.18,58.53,56.65
75.98,52.61,74.39
79.79,33.9,48.93
55.19,58.33,34.7
76.17,70.39,54.88
67.46,27.34,68.72
82.84,24.87,53.36
56.06,41.88,51.98
83.79,27.85,57.08
77.99,83.6,58.1
74.23,46.28,70.39
31.97,20.81,44.65
76.03,51.69,58.79
40.55,63.86,40.62
86.15,92.67,32.35
65.18,94.16,85.38
88.35,82.04,91.39
61.74,59.35,96.96
43.46,62.21,56.62
64.48,36.14,72.58
87.72,50.82,29.83
34.41,22.67,81.03
44.54,40.86,95.74
58.11,54.9,91.68
33.67,87.12,44.73
72.65,92.31,89.62
66.59,50.82,41.4
55.08,63.6,83.54
65.82,39.8,66.0
89.56,23.1,45.62
73.66,92.68,48.08
28.15,50.23,79.82
89.28,34.83,29.42
35.41,45.97,74.44
81.32,80.83,33.86
60.17,80.7,66.01
86.25,30.21,49.94
74.46,55.32,94.72
81.97,75.25,83.02
27.71,95.93,91.55
50.27,72.79,53.76
81.03,42.84,54.67
41.34,38.69,30.91
43.93,88.59,36.8
75.32,80.12,59.66
60.03,58.69,50.25
90.3,69.71,28.25
75.18,34.81,63.3
56.54,74.95,29.68
51.03,76.22,72.19
51.82,56.11,34.99
79.01,46.97,78.33
75.83,22.03,62.25
71.26,22.74,61.56
27.67,94.13,95.97
56.99,50.06,61.38
45.15,28.52,90.17
88.03,24.94,39.33
43.68,32.54,54.06
58.78,42.69,64.74
77.41,57.24,48.01
41.87,35.35,49.91
41.22,48.54,35.32
60.26,36.16,95.57
54.87,45.5,39.51
53.8,35.83,34.05
48.77,80.96,98.79
69.46,22.35,71.51
67.07,21.8,53.83
52.58,51.81,28.17
82.98,45.75,92.82
76.37,82.78,79.83
72.74,79.42,78.87
41.51,74.21,82.09
64.56,58.7,86.66
61.28,46.02,55.02
43.09,60.24,97.07
74.71,78.33,51.84
51.54,20.7,43.49
25.02,26.74,68.09
26.77,27.79,61.88
44.13,31.23,37.93
51.61,80.47,55.36
64.58,30.66,88.39
56.61,38.08,48.56
44.03,65.62,69.09
32.41,72.9,64.84
62.45,62.01,62.97
86.96,34.83,32.49
30.42,55.77,40.16
69.46,74.49,51.55
80.72,35.46,39.01
81.36,48.75,93.26
69.55,71.43,96.08
82.26,84.49,65.45
87.58,61.82,57.42
57.51,84.02,45.92
30.65,61.88,54.67
33.87,88.17,81.27
25.55,66.99,79.57
49.98,47.49,47.27
51.9,50.68,58.85
89.93,33.59,97.28
65.45,41.84,47.53
52.29,93.45,36.78
39.11,56.44,98.8
67.82,84.53,77.36
42.68,48.84,63.76
66.45,90.98,36.23
40.58,20.16,64.31
83.33,50.31,61.1
41.59,38.65,79.63
83.96,54.71,33.03
30.03,71.28,66.89
55.48,47.05,60.12
40.78,88.7,92.7
39.13,71.09,81.99
66.54,30.85,97.62
51.65,47.43,79.24
78.46,29.86,91.57
63.46,89.7,92.2
78.83,49.55,36.17
56.55,33.52,71.37
38.83,53.07,96.36
44.34,60.37,75.51
56.22,66.63,56.63
78.09,31.74,82.05
26.78,81.75,48.3
90.04,92.64,88.64
83.27,45.45,62.98
52.77,53.97,92.4
42.67,30.92,71.85
61.66,79.96,54.71
78.42,87.71,82.43
56.88,67.75,77.6
31.59,82.59,81.0
75.37,70.77,73.98
33.29,90.57,84.34
67.83,94.32,67.25
65.22,92.88,71.85
27.54,90.45,66.57
69.04,72.52,51.87
72.41,68.68,31.15
53.03,42.7,86.5
41.48,51.31,40.27
33.91,77.96,33.32
57.98,38.0,92.55
62.67,33.93,56.61
85.17,50.75,29.81
48.19,31.36,30.19
40.37,77.19,49.21
57.42,27.2,79.37
55.56,92.38,50.54
57.54,52.37,88.03
67.71,54.72,87.63
87.3,39.51,91.04
29.88,47.92,33.11
73.68,83.58,37.24
73.52,35.15,28.22
26.48,39.92,98.46
48.71,80.32,74.74
41.75,82.13,80.16
71.53,51.89,69.28
78.19,87.09,39.38
38.12,63.01,69.98
48.14,78.38,57.57
47.47,61.92,70.57
44.03,35.92,96.86
32.12,86.1,31.21
87.24,49.43,98.69
52.65,55.1,61.38
44.17,44.15,79.52
57.17,54.45,50.29
86.06,31.34,78.62
27.66,81.27,33.06
47.47,72.84,30.28
55.93,63.84,49.51
37.32,20.59,71.23
28.72,81.71,78.58
72.58,70.45,89.57
63.72,31.41,59.7
45.11,23.26,93.02
69.28,58.73,81.39
70.77,66.93,51.4
69.61,77.02,64.53
50.0,38.52,84.44
77.64,83.26,51.02
54.27,74.35,46.67
25.2,27.27,82.43
26.25,89.23,83.3
72.8,29.04,30.78
84.67,45.78,73.16
49.27,41.93,34.62
29.88,69.01,59.47
77.96,57.17,88.8
38.8,81.43,51.06
25.29,33.6,49.9
42.42,27.82,54.32
37.43,90.37,89.02
29.0,84.76,69.28
53.24,34.26,90.45
79.69,91.99,37.72
61.17,65.72,98.44
62.82,33.37,44.59
88.76,65.31,97.42
87.69,67.53,72.45
76.11,86.86,61.1
79.35,28.86,33.15
27.7,93.17,67.72
46.57,70.6,39.69
38.3,60.45,31.98
40.22,50.44,32.99
86.47,49.57,90.69
89.26,31.17,57.04
87.49,31.55,78.13
25.26,78.13,56.46
46.46,43.02,31.62
83.4,68.89,50.01
48.16,22.19,92.55
37.86,49.43,79.71
68.43,93.45,48.7
68.99,32.73,35.65
32.2,95.31,97.33
82.12,36.41,63.41
87.27,89.46,67.29
38.47,40.43,45.13
90.55,36.1,36.56
40.66,38.77,74.72
35.79,91.66,28.5
58.68,74.44,86.86
58.32,87.76,43.01
79.58,72.51,85.39
87.89,51.06,54.04
38.92,63.32,78.39
30.46,79.02,56.14
58.22,42.92,50.77
64.29,56.37,35.78
49.93,77.27,71.82
28.7,53.78,63.57
29.97,88.62,79.2
33.2,44.42,57.55
40.05,50.78,28.37
26.77,73.36,87.22
44.88,28.25,68.22
30.21,23.16,35.41
26.81,24.75,40.77
69.4,81.31,66.34
84.23,25.25,88.97
60.76,40.78,98.37
42.64,22.8,72.24
49.43,59.48,47.77
68.61,45.62,93.39
29.04,20.08,59.55
42.43,80.13,61.67
52.84,29.43,92.62
34.21,32.09,36.97
38.68,35.96,71.68
36.55,49.26,66.49
37.23,78.86,56.57
35.22,26.37,89.05
63.59,25.41,88.98
33.91,27.44,34.45
76.02,32.54,64.23
78.1,95.4,36.84
84.1,52.75,31.83
67.06,49.69,52.41
42.76,32.62,40.56
57.6,35.3,86.11
67.38,60.46,36.98
64.5,87.53,82.29
76.58,93.78,28.17
29.13,25.92,39.41
30.11,42.38,74.45
39.14,59.17,87.66
76.77,27.9,67.16
37.94,54.14,34.21
52.89,26.48,33.56
63.61,27.45,69.51
42.62,94.08,82.62
55.29,32.25,55.58
50.8,23.96,30.89
60.49,91.83,44.14
26.4,89.19,30.79
57.86,52.07,33.97
53.5,59.11,58.14
71.42,21.16,86.78
86.06,87.79,92.97
69.7,38.98,30.48
36.55,27.95,41.74
50.13,22.39,64.53
83.3,36.65,66.4
32.46,62.32,54.02
86.85,49.56,71.55
67.83,55.25,51.64
27.15,84.56,56.92
30.59,38.84,64.86
86.05,28.93,48.64
44.48,86.92,67.87
33.29,95.94,78.38
52.93,24.06,43.1
63.52,52.99,68.8
27.02,84.74,59.95
72.64,59.33,44.12
33.4,44.21,79.25
79.79,48.77,67.61
78.52,31.82,71.4
41.93,62.95,94.79
68.62,51.19,62.43
44.16,69.87,86.43
69.26,46.36,60.46
40.64,62.18,31.33
75.25,63.11,50.19
42.4,44.58,35.21
31.67,28.32,54.33
34.91,84.24,86.46
37.27,66.07,70.27
43.93,80.27,95.86
40.1,22.68,76.31
80.78,57.14,75.31
33.53,84.64,70.33
38.77,28.69,37.94
89.18,56.11,45.09
76.91,20.24,35.65
33.61,89.63,86.39
53.97,68.14,60.79
89.31,49.6,78.53
75.97,82.97,56.24
25.63,68.27,49.18
45.1,86.01,50.28
38.05,41.38,34.72
72.18,86.82,48.71
75.97,22.61,52.48
33.39,60.05,87.59
56.77,33.98,83.72
32.41,69.35,97.69
76.88,24.78,30.6
82.28,30.63,89.07
80.34,21.55,38.58
54.39,71.8,77.16
45.58,33.11,39.13
64.07,36.41,50.41
75.1,44.21,59.0
77.27,68.8,44.39
52.91,26.5,74.94
81.52,65.34,86.81
61.12,74.61,78.84
38.61,24.53,76.83
79.32,78.05,89.7
52.56,35.28,36.05
69.88,80.42,50.28
30.23,88.39,74.84
34.37,31.74,56.63
79.63,31.18,60.12
62.26,30.99,89.73
56.69,62.63,82.98
82.53,41.25,28.7
58.9,37.47,88.49
53.95,75.15,82.61
64.19,54.27,82.71
86.26,93.62,97.14
33.91,24.73,98.87
34.62,89.52,74.74
39.86,45.37,91.55
78.34,61.92,96.0
65.99,27.09,61.06
45.52,40.66,41.95
80.77,20.49,97.89
40.33,56.98,51.11
63.54,23.37,76.78
26.82,56.79,82.98
84.4,64.78,42.78
64.52,84.86,82.02
41.37,95.62,87.6
65.62,74.19,77.69
26.63,23.18,66.56
47.92,86.06,45.07
72.18,69.29,92.53
61.28,87.83,48.63
79.8,78.93,29.22
74.58,55.13,33.18
38.2,39.49,65.23
64.1,63.62,39.25
80.94,42.8,64.78
61.57,63.19,38.73
61.49,75.35,30.34
31.17,80.07,60.56
69.8,75.41,72.22
63.88,81.85,77.76
26.66,83.79,93.93
65.99,68.11,72.87
82.71,44.98,41.23
90.74,58.89,52.05
36.51,31.08,67.65
59.79,29.81,70.59
36.42,60.66,57.6
43.28,22.09,54.27
35.38,45.51,77.8
70.04,94.04,37.88
27.61,64.2,42.71
57.07,37.75,37.16
33.45,26.83,62.76
43.33,95.3,47.32
31.8,84.92,82.02
73.24,68.54,82.83
68.3,22.2,33.15
57.15,43.25,55.11
54.72,69.09,87.18
65.25,78.56,29.04
72.92,40.63,49.32
28.6,89.94,68.78
65.46,63.24,56.8
58.75,44.98,86.47
38.96,52.92,37.61
84.8,37.89,85.53
53.02,66.22,52.89
68.89,47.48,64.92
33.62,82.23,95.81
37.05,29.1,28.56
67.12,83.84,38.47
82.85,55.01,46.65
69.45,69.94,83.78
67.04,63.37,53.0
33.78,51.12,38.88
27.32,61.44,33.42
38.55,55.14,91.32
41.74,80.26,79.35
27.21,34.81,52.28
61.18,87.94,44.1
69.33,74.1,82.67
26.25,49.9,68.86
50.39,54.23,77.48
56.1,27.25,72.08
68.39,33.51,75.97
90.93,86.98,33.32
59.25,46.8,70.17
31.14,89.05,66.84
89.12,61.28,53.69
81.59,92.54,33.72
47.74,21.07,92.39
29.98,78.66,87.58
39.79,45.43,36.45
35.58,69.42,38.13
73.67,46.37,85.45
76.39,95.69,98.3
32.06,64.95,72.85
61.32,29.58,82.96
28.28,60.52,38.98
47.65,74.77,98.37
89.81,24.01,32.91
83.76,81.01,60.69
50.33,30.94,54.26
88.87,53.34,64.07
73.28,31.85,36.66
67.0,28.45,83.62
85.89,46.76,84.34
40.52,34.07,51.23
81.72,45.15,83.99
43.06,30.14,54.12
79.91,48.69,35.17
30.81,81.95,41.37
26.62,47.38,76.59
38.26,86.03,96.1
41.39,50.77,33.77
67.02,27.71,34.18
31.7,67.74,39.96
30.69,52.38,49.75
70.91,22.38,71.56
66.81,78.45,49.31
50.37,61.39,32.86
45.84,89.89,90.0
63.55,30.08,57.12
34.0,92.04,82.47
44.72,79.76,33.0
71.52,74.01,62.73
57.47,60.47,88.5
65.93,83.39,97.31
70.32,23.68,91.1
71.37,79.05,97.81
76.83,85.45,61.54
66.31,63.66,39.16
66.56,48.98,76.21
75.38,41.41,59.22
62.9,36.72,32.69
40.5,33.2,59.12
33.66,73.12,42.71
66.84,45.79,31.17
79.45,39.31,46.04
39.53,78.23,60.77
47.65,65.72,93.89
79.08,65.49,67.18
25.76,26.75,37.57
50.13,78.95,40.43
68.28,45.81,60.24
67.13,68.43,34.27
72.68,20.53,53.49
37.02,48.99,40.59
85.23,31.92,94.43
41.09,36.32,78.79
35.46,63.93,82.36
80.99,52.63,45.72
90.12,85.51,77.88
90.19,85.15,95.09
57.3,71.5,55.45
62.32,54.28,80.13
40.62,91.2,70.72
46.55,31.56,51.4
26.8,31.55,38.15
53.28,77.82,41.77
40.82,30.18,72.45
58.16,79.63,64.19
36.32,27.33,47.89
74.49,91.9,56.72
70.16,43.72,94.21
58.64,64.92,82.54
84.45,62.79,29.48
49.49,45.87,40.5
52.57,51.27,63.47
48.21,80.5,56.38
44.62,68.88,41.59
65.86,74.46,55.21
50.39,32.37,59.39
38.56,50.65,57.29
48.4,46.37,33.95
59.67,92.84,87.04
71.65,44.18,59.78
80.36,36.93,46.04
56.47,38.23,87.52
48.42,62.06,96.36
34.57,70.63,78.69
41.29,47.25,73.52
34.99,94.9,30.74
83.71,90.65,46.84
34.67,74.75,70.05
67.54,39.26,62.77
63.72,49.68,30.66
37.29,46.18,84.78
54.27,67.71,68.71
69.72,94.62,30.72
80.89,21.41,66.87
32.88,46.55,93.59
86.81,85.47,81.55
44.98,26.84,98.44
46.36,31.21,40.79
40.11,86.62,44.8
55.53,60.22,88.47
70.86,37.98,73.52
62.1,92.38,47.92
45.35,74.33,46.26
69.95,45.16,85.22
45.71,46.4,54.49
54.79,85.43,73.47
29.53,50.66,55.97
74.82,49.05,83.01
65.49,51.31,75.6
89.58,94.77,49.35
43.85,89.9,42.1
41.15,88.14,79.59
83.05,67.09,83.39
45.38,75.9,75.52
69.72,93.43,68.31
90.02,30.11,56.53
40.28,75.27,59.46
66.16,73.33,72.26
50.55,74.84,35.6
57.49,73.96,59.33
59.14,52.44,70.15
84.02,93.48,45.03
58.65,71.33,37.13
64.81,92.44,79.59
32.82,47.99,79.73
36.74,94.31,45.51
79.12,88.74,70.27
80.88,33.62,47.73
40.64,64.1,61.6
38.26,43.27,44.39
46.6,94.28,86.37
39.04,77.69,34.8
81.72,50.3,92.11
70.45,33.26,30.66
68.01,65.43,38.4
77.12,36.82,40.32
89.42,94.09,38.78
61.39,64.25,75.54
81.69,57.8,88.72
42.79,73.33,68.5
32.36,41.51,34.7
89.24,28.59,76.18
50.66,74.56,96.29
54.15,45.75,38.19
44.72,82.73,77.49
73.71,81.47,45.05
63.75,33.55,98.99
86.28,75.06,59.24
30.19,32.7,79.58
71.42,66.65,85.25
59.78,48.22,71.49
53.67,38.42,58.99
25.32,67.78,88.17
55.24,56.65,90.99
58.18,92.39,53.19
79.12,76.57,58.57
52.41,71.62,89.99
75.4,88.04,30.94
44.95,49.63,98.11
48.17,36.22,63.64
73.88,38.44,61.14
71.73,25.68,53.01
51.72,50.32,69.31
33.01,79.29,84.78
44.28,84.94,56.63
32.31,53.08,94.93
62.06,83.81,55.38
73.35,57.14,35.89
76.17,66.75,82.9
83.68,81.33,42.02
78.54,42.15,29.13
39.2,20.11,87.29
46.92,67.46,86.5
36.44,38.36,55.37
55.97,39.95,50.06
47.37,59.52,62.11
70.28,33.76,46.02
32.98,38.91,44.67
90.35,81.01,58.66
86.8,65.22,30.12
87.24,88.76,61.25
38.58,84.01,39.43
87.75,59.37,40.98
54.53,39.76,78.8
28.26,20.59,36.28
75.97,39.24,29.23
45.62,78.27,60.8
64.0,26.77,62.28
85.72,61.31,78.03
72.97,58.5,33.09
45.93,34.44,40.35
57.11,33.54,28.65
56.65,78.04,75.51
47.9,91.75,70.85
39.7,88.05,93.04
56.71,85.81,71.99
26.36,87.89,97.29
85.94,50.92,57.77
60.58,86.88,87.85
70.31,65.95,69.58
35.77,40.64,32.64
69.82,88.78,66.26
37.55,94.19,47.75
55.99,45.95,35.46
61.8,64.82,73.29
25.68,93.77,53.89
63.31,71.87,54.71
47.09,32.87,34.11
38.67,35.25,90.65
36.24,35.68,69.4
48.08,43.73,30.68
70.21,79.57,77.82
30.04,51.06,58.05
84.64,85.84,46.42
85.74,86.9,46.07
48.24,33.08,77.61
54.65,95.13,60.83
76.12,66.83,97.7
35.8,75.77,86.27
49.18,59.29,74.14
88.6,25.72,91.64
72.44,40.04,64.61
83.5,38.66,29.38
35.07,69.53,91.14
54.21,41.42,68.52
53.83,79.68,41.89
86.38,34.58,52.49
28.06,38.48,67.93
74.81,95.98,40.59
56.5,68.65,61.57
69.12,88.71,34.89
47.13,65.02,81.28
60.21,75.32,92.89
70.21,56.22,75.56
55.41,51.58,70.14
26.53,61.23,87.89
81.79,67.34,81.37
48.2,77.52,41.85
75.36,62.3,76.69
79.37,46.11,79.77
39.47,31.67,73.92
72.22,88.76,67.79
47.62,65.09,58.23
72.72,40.31,97.29
85.97,62.94,28.05
51.81,59.46,46.59
41.46,75.1,92.65
87.68,65.05,97.9
27.28,78.73,68.24
33.26,36.61,89.21
80.68,94.01,95.9
58.51,21.3,88.89
73.01,62.05,44.77
25.45,47.89,31.23
25.93,76.09,35.56
49.94,73.15,31.08
46.78,77.98,74.69
33.72,72.56,85.1
27.65,85.81,29.13
34.83,69.24,57.54
40.43,59.42,51.05
51.46,50.57,46.03
52.73,36.73,41.42
37.45,52.46,32.17
45.95,55.24,71.44
58.32,63.73,90.21
60.25,38.93,93.34
44.13,86.74,84.22
46.66,69.05,35.62
62.58,45.03,93.43
54.44,55.16,56.6
76.29,56.68,95.85
32.93,26.9,29.6
28.4,70.12,38.49
56.98,50.04,96.63
71.86,50.63,48.9
71.71,91.43,47.97
56.24,79.32,41.98
32.76,69.05,86.24
52.41,48.24,85.28
27.24,60.27,77.03
82.63,44.86,91.78
30.15,69.26,61.29
43.6,93.93,82.41
40.98,48.28,36.87
72.72,38.36,37.41
27.02,62.23,64.6
38.87,43.55,88.78
55.84,80.83,48.31
33.57,89.11,47.5
81.88,35.25,38.13
53.17,29.71,64.05
67.71,88.17,50.79
76.43,79.02,64.64
43.68,25.73,52.94
79.57,82.31,40.77
73.34,23.4,87.19
61.31,55.82,56.79
76.95,62.79,86.56
46.91,54.45,78.29
67.79,81.9,52.64
81.17,74.75,61.55
27.59,21.88,67.67
55.17,49.45,66.53
76.7,53.1,73.19
72.44,73.35,68.19
78.2,21.88,41.86
83.31,25.41,92.16
47.4,40.05,85.95
49.71,58.17,77.49
47.81,88.08,81.2
57.72,43.44,54.02
44.33,38.02,68.08
49.5,39.87,49.22
29.53,34.53,31.02
70.08,57.79,36.72
83.39,95.15,45.22
46.46,54.89,90.01
50.43,20.24,44.83
31.55,59.97,62.77
47.56,39.99,64.6
68.04,39.65,37.66
82.46,38.7,36.41
63.39,72.78,89.85
48.9,63.85,47.44
79.72,82.66,33.05
74.02,88.51,80.01
87.34,50.36,52.25
64.24,62.17,32.41
39.69,44.01,98.88
90.23,26.04,38.39
62.49,54.2,82.03
86.04,59.6,32.1
89.93,87.7,79.33
53.46,36.9,86.51
36.25,93.27,87.83
39.16,51.88,59.97
73.05,54.4,71.05
33.64,31.41,45.05
41.7,43.79,61.09
73.36,53.23,75.38
44.91,53.89,76.21
49.66,30.85,47.98
85.27,70.04,78.81
34.17,92.15,44.6
35.6,48.79,35.55
81.38,66.56,93.6
